repo_id,repo_slug,cell,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
a8770d835124a67f363e86b82257c180,family-health-tracker,Health and fitness,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'health' and 'tracker' plainly name the domain and function,14,52,0.000548,2026-09-13T08:43:37Z
0b7c1b9b1e5b0d5c19fe24197e4c5eb9,rasenfredl,Unclassified,namestyle,claude-sonnet-5,3,Fanciful (an invented word: 'vibescudo'),Coined word 'rasenfredl' has no dictionary meaning or discernible function.,13,59,0.000616,2026-09-13T08:43:38Z
bfe0f1487b9e42db39ab7a186a304cf7,thai-tap-talk,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Talk' names function; 'Thai' names language domain for conversation practice.,15,57,0.000600,2026-09-13T08:43:38Z
918ba68eebc294f3fa105120fb3d131e,mardanrecovery-ae0591e2,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Name plus hash fragment, purpose unclear from 'mardanrecovery'",21,46,0.000502,2026-09-13T08:43:39Z
abe50dc808d7aaf19762201d705c675d,vehicle-voyage-vue-dashboard,Travel and hospitality,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'vehicle' and 'dashboard' plainly name domain and function.,23,55,0.000596,2026-09-13T08:43:39Z
7b404096be1eec36ba4e7ba5276afc63,contrib-hive,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'contrib' and 'hive' vague fragments, unclear specific purpose",13,44,0.000466,2026-09-13T08:43:39Z
ff2599ebd781b8496ecc18cd4340d537,loyalty-system-admin,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'loyalty-system' and 'admin' plainly name function and audience.,16,55,0.000582,2026-09-13T08:43:40Z
bee7bc44782ece92ab5fe2fa3486e357,ai-pronunciation-language-learners,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),Words 'pronunciation' and 'language-learners' plainly name the software's function and audience.,20,62,0.000660,2026-09-13T08:43:40Z
a76270af1c29c133790196078e5f4124,mathix-test,Learning and study,namestyle,claude-sonnet-5,3,Cannot tell,"'Mathix' is fanciful-ish coined word, 'test' suggests demo, purpose unclear",12,53,0.000554,2026-09-13T08:43:40Z
6c10d9076736776e4b81b816746b44c6,aluministudent,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"'aluministudent' unclear coinage, purpose not clearly named or evident",12,44,0.000464,2026-09-13T08:43:41Z
b4fc580a16ac40ab0e2080bc779b9cc5,info-role-appify,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Fragments 'info', 'role', 'appify' don't clearly name a function together",13,45,0.000476,2026-09-13T08:43:41Z
2908d0c1f228650019c4d24c484f73da,sherpalearn-ai,AI and chatbots,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Sherpa' evokes guiding metaphor; 'learn' hints at education, needs imagination",16,74,0.000772,2026-09-13T08:43:42Z
f0331d73a035bdf5d7706113b875482a,image-clone-express,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,"'Clone' names are excluded per rule 8, despite descriptive-looking words",13,45,0.000476,2026-09-13T08:43:43Z
b5c58e368ad1b83c703746abd99962ba,hgtx-intelligence,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'hgtx' is an unreadable acronym; 'intelligence' too vague alone,16,47,0.000502,2026-09-13T08:43:43Z
2bf233a8b43b4e06986115d630ccacb8,drift-music,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Drift' evokes mood metaphorically, 'music' names domain but combo is suggestive",11,72,0.000742,2026-09-13T08:43:43Z
3bab7316048d18231c9604222b8cc89b,afterlight-shorts,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Afterlight' evokes photo editing metaphor, 'shorts' hints at video content",15,71,0.000740,2026-09-13T08:43:44Z
9eabc115e89b6e9e43a3c18a77a538cb,parternera,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Unrecognized word, unclear meaning or relation to software purpose",10,41,0.000430,2026-09-13T08:43:44Z
c05e640c04c33708c114f45a96767b5e,media-owl-scheduler,Health and fitness,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'scheduler' plainly names its function; 'media' names the domain.,16,54,0.000572,2026-09-13T08:43:44Z
dcd8967ac710cc2d51e650e41d0b2ebb,chalk-talk,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Chalk-talk' evokes teaching/discussion metaphor, not a plain function word.",13,71,0.000736,2026-09-13T08:43:45Z
d6b9d81ac3760f6c50bd58a4d0f650d1,exact-clone-creator,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'clone' names are explicitly excluded per rule 8,25,37,0.000420,2026-09-13T08:43:45Z
0a3cbc32f4b656a7ba63462cca69c056,brightbyte-auto-grow,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'brightbyte' is coined wordplay, 'auto-grow' hints at automation/growth metaphorically",18,77,0.000806,2026-09-13T08:43:46Z
b6a6c3b12ee598b2d2b41ffa5a633969,website-and-blog,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'website' and 'blog' plainly name the software's artefact.,13,52,0.000546,2026-09-13T08:43:46Z
5b547129648515c888c5c746f6bcca5a,bar-order-hub-50,Shop and commerce,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'bar', 'order', and 'hub' plainly describe a bar ordering system.",16,59,0.000622,2026-09-13T08:43:47Z
2c57bfc89413c05fa3ac2b8d6bf0b935,admin-bricolaltd,Trackers and dashboards,namestyle,claude-sonnet-5,3,Cannot tell,"admin plus brand-like word, purpose unclear, fragment 'bricolaltd' unreadable",16,52,0.000552,2026-09-13T08:43:47Z
cf7b6da4727ccee179e3f1a9a6171061,daily-song-vibes-ios,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Daily song' names function (music app), 'ios' names platform",18,53,0.000566,2026-09-13T08:43:48Z
1c84fb7390ff6c8b27fbef42c3988de9,assignment,Unclassified,namestyle,claude-sonnet-5,3,"Generic (names the thing itself: 'tracker', 'shop')",Whole name is just the common noun for the product category itself,10,51,0.000530,2026-09-13T08:43:48Z
d65fe4b6cd958d5a1cfbb83278568139,blog-openhand,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'blog' plainly names the software's function or artefact.,13,49,0.000516,2026-09-13T08:43:49Z
7f82dc99dbbede8689a0724a59769f19,gruposecreto2,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,Name 'gruposecreto' (secret group) unrelated to checkout purpose shown in title,31,50,0.000562,2026-09-13T08:43:49Z
7d08be6b4f8ad6d06082b997f08b0fba,velora,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Single real-sounding word, purpose unknown, no title given",9,38,0.000398,2026-09-13T08:43:50Z
b1b246cecc457399dc012ae0811a2a54,deadpunch,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Wordplay-like coinage, purpose unclear from name alone",12,40,0.000424,2026-09-13T08:43:51Z
7f0275050a05cd670dd4a6963c52f948,lmg-tech-store,Shop and commerce,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'store' plainly names the shop/retail function of the software.,15,50,0.000530,2026-09-13T08:43:51Z
7a16ca5b18a900d2400f13a381c58a1f,-envirova-insights,Trackers and dashboards,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Envirova' evokes environment, 'insights' hints at analytics, no plain function word",14,70,0.000728,2026-09-13T08:43:51Z
46635518d59c69515d21280f8c950244,ferramenta,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Ferramenta means 'tool' in Portuguese, purpose unclear",12,44,0.000464,2026-09-13T08:43:52Z
709e24185bb9c7544bfb78b650634b44,benefitsdashboard,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'dashboard' names the function, 'benefits' names the domain",15,53,0.000560,2026-09-13T08:43:52Z
c0762f9c8c5f247c8380def2c60004bb,mind-guard-dash,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'guard' and 'dash' name protective function and dashboard plainly.,15,55,0.000580,2026-09-13T08:43:53Z
c928a94c2a94aee8176fa8b7fb2f105f,kinetic-canvas,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Kinetic' and 'canvas' evoke motion/art metaphorically, no plain function word.",15,73,0.000760,2026-09-13T08:43:53Z
6914f26f94cb0d7fa7d6a36236c3dc76,azure-auth,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'auth' plainly names authentication function; azure is decorative brand-like word.,12,57,0.000594,2026-09-13T08:43:54Z
c32746c1efe0569af4c84309a8e4e181,medishare-mainpage-68-46-9d875b45,Health and fitness,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'medi' and 'share' indicate medical sharing; 'mainpage' names the artefact.,25,63,0.000680,2026-09-13T08:43:54Z
0c04f7de9017a9c2f77ff83c4270de6c,print-hub-express,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'print' names the function, 'hub' and 'express' describe service",13,53,0.000556,2026-09-13T08:43:55Z
f63c87b025ac035cd211a5add81312a3,budget-buddy-wise-plan,Money and admin,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'budget' and 'plan' plainly name the financial planning function,19,53,0.000568,2026-09-13T08:43:55Z
1116481b765b3ee0e0502f6df594f5fd,prototipo-visual-app,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,"Adjective-plus-noun builder combination, no clear function word present",16,40,0.000432,2026-09-13T08:43:55Z
a6e6ee707714d818ea1befa233603327,alpha-trader-bot,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'trader' and 'bot' plainly name trading automation function,16,52,0.000552,2026-09-13T08:43:56Z
e876b4dd9787e0eebbcdc9be1e2a7ef5,building-guardian-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Building' and 'guardian' name the domain and function; 'hub' reinforces it,15,61,0.000640,2026-09-13T08:43:56Z
7517344b048ca5c624e3ce756b9979ce,plan-it-adventures-now,Planning and productivity,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'plan' and 'adventures' plainly name planning function for adventure trips,17,57,0.000604,2026-09-13T08:43:57Z
b3e0b8b51bbd2f68cb728b01f193ae29,exam-guard-pro,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'exam' and 'guard' plainly name domain and protective function,15,53,0.000560,2026-09-13T08:43:57Z
06402d281e56da2e632f36fd637cb864,bitforge-innovations,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Bitforge' evokes tech creation metaphorically, no plain function word present",15,67,0.000700,2026-09-13T08:43:58Z
541f77702672c457c565427f14aa2d43,pl-digital,Generic or brand-style name,namestyle,claude-sonnet-5,3,Cannot tell,"Abbreviation 'pl-digital' unclear function, purpose unknown",12,44,0.000464,2026-09-13T08:43:58Z
75a66d4c765fa67ba0e6c2a159ab1f20,figma-face-mirror-77,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Mirror' plainly names function reflecting faces, 'figma' brand alongside.",17,61,0.000644,2026-09-13T08:43:59Z
4a6cbabf351b29eafc1291ac4f148571,mes-bazar-hishab-floor8,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'bazar' (shop) and 'hishab' (accounting) plainly name the function,21,60,0.000642,2026-09-13T08:43:59Z
085ecaecac02753a9711a9573dc2d1b9,ai-automation-flow-master,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),Words 'automation' and 'flow' plainly name workflow automation function,17,56,0.000594,2026-09-13T08:44:00Z
ceb35ad64ec562753a505560aeb582fe,password-entropy-explorer,Utilities and converters,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'password-entropy' names domain, 'explorer' names function of exploring/analyzing it",16,62,0.000652,2026-09-13T08:44:00Z
8b477b115e2669e548e9032582c60b75,finger-flow-type,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'finger' and 'flow' evoke typing metaphor, 'type' hints typing tool",14,71,0.000738,2026-09-13T08:44:01Z
755f21a85f0eb83d62f765ada05acb7b,farm-fresh-connect,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Farm-fresh' names domain, 'connect' with named produce audience is descriptive",16,62,0.000652,2026-09-13T08:44:02Z
6fb19759981550200d0ec2a06567b30d,taste-tracker-site,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'tracker' and 'site' plainly name the function and artefact,15,53,0.000560,2026-09-13T08:44:03Z
d8fb1ee0e84d54a88bc8e78c3d72b1e6,gameg-score,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Score' plainly names scoring function, gameg likely brand fragment",12,56,0.000584,2026-09-13T08:44:03Z
bc93f081312613f1f843674b274f6235,sabi-boss-biz-aid,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'biz-aid' plainly names business assistance function,19,49,0.000528,2026-09-13T08:44:03Z
22aa309f39d4152f3d0b3bf4106c6029,venta-veloz-latam,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'venta' (sale) plainly names function; 'veloz-latam' modifies it,16,60,0.000632,2026-09-13T08:44:04Z
a3db12f58246fbbc141c71a9cb3b98b2,dance-journey-log,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'log' is a plain function word naming record-keeping, 'dance-journey' names domain",14,61,0.000638,2026-09-13T08:44:05Z
aa1eea0c6aeaab1b78989e983ed0b0ac,quiz-next-forge-03-main,Games and toys,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Quiz' names the artefact directly; other words are builder/version suffixes.,19,58,0.000618,2026-09-13T08:44:05Z
62c917a3b888f6ce8b6b06da38320bfd,math-chess-mastermind-main,Games and toys,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'math' and 'chess' name domain; 'mastermind' evokes puzzle strategy game.,18,64,0.000676,2026-09-13T08:44:05Z
46b0d2ece69333a5e7abe5db557ab0fd,smelitehajjlimited-invoice-85e14d70,Money and admin,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'invoice' plainly names the function despite branded prefix,26,51,0.000562,2026-09-13T08:44:06Z
26acd06772c512b4a0eddd2520915f20,obra-vista-check,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Obra' (work/site) and 'vista' evoke construction oversight, no plain function word",14,71,0.000738,2026-09-13T08:44:07Z
66d8b04e191ec7c3485941d0ea5f64ad,storehub-inventory,Shop and commerce,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Inventory' plainly names the function; 'storehub' names domain.,14,55,0.000578,2026-09-13T08:44:07Z
7675ee266e332c8ccb378baeb67151ee,buyb2clead,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'buy' plus 'b2c lead' plainly names its lead-buying function,13,58,0.000606,2026-09-13T08:44:07Z
9eeaa0681c48165be7a4d435a4cd80f5,nexus-wellness-io,Health and fitness,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'wellness' plainly names the health/wellness domain of the software.,16,53,0.000562,2026-09-13T08:44:08Z
4e34bb6f5d3ce64e660468ee8c1c0b53,php-game-playground,Games and toys,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"Words 'php', 'game', 'playground' plainly describe purpose and domain.",13,59,0.000616,2026-09-13T08:44:08Z
fb275048a5ff1e9ff0255ee5a1483de6,pdf-navigator-studio,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'pdf' names the artefact, 'navigator' and 'studio' name the function",17,59,0.000624,2026-09-13T08:44:09Z
4a25fde7cd582e66b690851885b0c487,safari-luxe-revive,Travel and hospitality,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Safari-luxe-revive' evokes luxury travel/renewal metaphorically, no plain function word.",16,76,0.000792,2026-09-13T08:44:09Z
7a3f3fc48f83b9b824822b9c852b53af,iago-ve-culos-premium-auto,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'veiculos' (vehicles) and 'auto' plainly name the domain: cars,21,61,0.000652,2026-09-13T08:44:10Z
2c3714599a7d339684cfca7db1891966,auto-ui-dashboard,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),Words 'ui' and 'dashboard' plainly name the software's function.,17,56,0.000594,2026-09-13T08:44:10Z
ef5e06301113dbf3ce53102ee2671b8d,mvp-genius-tool,Utilities and converters,namestyle,claude-sonnet-5,3,Cannot tell,Generic builder combination 'mvp-genius-tool' with no plain function word revealing purpose,16,50,0.000532,2026-09-13T08:44:10Z
6211c8cbddbf7ebe5f0f22b7ee6e7b78,aiss-plumbing,Property and home,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'plumbing' names the service domain directly.,15,46,0.000490,2026-09-13T08:44:12Z
395cb01adf88b7a106073c6f4af87dd7,rastapanel,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'Rastapanel' fragment unclear; 'panel' generic-ish but purpose unknown,12,51,0.000534,2026-09-13T08:44:12Z
0aa18a0b03c17021b82ec9e480253b1f,rose-wish-whisper,AI and chatbots,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"Poetic words 'rose', 'wish', 'whisper' evoke mood, not a direct function",16,73,0.000762,2026-09-13T08:44:12Z
007850d98a9a6a9fbf495d7e9ecf23a5,wedmac-artist,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Artist' names the user role, 'wedmac' likely wedding-related brand",14,59,0.000618,2026-09-13T08:44:12Z
37bec3864b02576e62fef602d78ce690,pixel-perfect,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"Evocative phrase implying precision design, no plain function word present.",14,60,0.000628,2026-09-13T08:44:13Z
91bdf5ab6122f43f6696479446c93f5a,nextgen-synthetix-pro,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Generic buzzwords 'nextgen', 'synthetix', 'pro' don't reveal specific function",19,54,0.000578,2026-09-13T08:44:14Z
8922ec884eec10d2cff86f5c80027cb7,videra-hub,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Videra' is invented/wordplay, 'hub' is connective, not a clear function word",12,70,0.000724,2026-09-13T08:44:14Z
3562ff1e3158a27e9097cc5c840a8a4a,artche-creations,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,'Artche' is unclear coined/foreign fragment; 'creations' too vague to describe function,12,50,0.000524,2026-09-13T08:44:14Z
73edb739bfe3f1ffb9f729435e592e19,insight-radar-deck,Trackers and dashboards,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Insight' and 'radar' evoke detection/analysis metaphorically, no plain function word",15,72,0.000750,2026-09-13T08:44:15Z
1e8fb77f571053d98f1a13f797ac246c,pixel-perfect-react-portal,Creative and media,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'portal' names the artefact; 'react' names the tech domain,19,53,0.000568,2026-09-13T08:44:16Z
c29fa2d738a67c65df5bc57a7ef43bd5,blueprint-buddy-generate,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),'Blueprint-buddy-generate' hints at a design/generation companion without naming exact function.,18,71,0.000746,2026-09-13T08:44:16Z
8344cc5ebd0550b9d21ca7a3125acf8d,epilepsy-connect,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'epilepsy' names domain and audience, 'connect' describes networking function",15,57,0.000600,2026-09-13T08:44:16Z
885b76812d9f3ef1a4c570c8ef3d875f,plant-pal-predict,Planning and productivity,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Plant' and 'predict' plainly name domain and function.,25,52,0.000570,2026-09-13T08:44:17Z
80e7cffe2982e55733121981559d7825,kid-level-up,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'kid' names audience, 'level-up' names progression/gamification function",13,55,0.000576,2026-09-13T08:44:17Z
de55b34245f583b6fb0ceb817c22be54,unobravo-therapist-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Therapist' names audience and 'hub' function word, beside brand Unobravo.",18,60,0.000636,2026-09-13T08:44:17Z
e1aadd8dc1b3d6c11be1dde4b632121d,toeic-ace-path-18-clone-1,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'toeic' names exam domain, 'path' suggests learning route; clone ignored",22,60,0.000644,2026-09-13T08:44:18Z
aee4e57cfad30643a0358fe5dafc82ae,emmanuel-church,Faith and culture,namestyle,claude-sonnet-5,3,Cannot tell,"A named church, purpose unclear from name alone",14,33,0.000358,2026-09-13T08:44:18Z
ad92f7ca8cc40f6db1004724767207d6,-future_fs_02,Generic or brand-style name,namestyle,claude-sonnet-5,3,Cannot tell,Fragment name; unclear purpose beyond 'future' word alone,14,42,0.000448,2026-09-13T08:44:19Z
88a6314eee0d832812df033c65d78f4c,cacha,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,'cacha' is not a recognisable word tied to authentication purpose,22,41,0.000454,2026-09-13T08:44:20Z
94da59f7f514bf2805493d021972f24f,parkinson_detection_voice_analysis,AI and chatbots,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'parkinson', 'detection', 'voice', 'analysis' plainly name the software's function and domain",21,66,0.000702,2026-09-13T08:44:20Z
e79559e730a06b1810c73efde964f043,akshatnumnber,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Fragment/name-like word, no discernible function or purpose",14,38,0.000408,2026-09-13T08:44:20Z
b45c63b72686270db5853e0fe63977b5,transport-x,Logistics and transport,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'transport' hints domain, 'x' adds no function specificity",11,61,0.000632,2026-09-13T08:44:21Z
01780e34d9d6b78e7034536d377da19a,cyber-hub,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'Hub' with 'cyber' names a domain-specific gathering platform, plain function word",13,62,0.000646,2026-09-13T08:44:22Z
ded6fd8ce65400bba66fad12387476b2,road-sense-pilot-ai,AI and chatbots,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Road-sense-pilot' evokes driving assistance metaphorically, without a plain function word.",18,72,0.000756,2026-09-13T08:44:22Z
e5390ef496291b8abc32c1d212fc9b2b,class-ai-portal,Learning and study,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'class' and 'portal' plainly name the software's function and domain,14,53,0.000558,2026-09-13T08:44:23Z
5d0bc675cec621d6cb602f2f1508af4e,capivest-connect,Unclassified,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Capivest' invented investment-like word, 'connect' generic connective, no plain function word",13,70,0.000726,2026-09-13T08:44:23Z
b82576168da795b762cb4fe818243b1b,inquire-shop-connect,Shop and commerce,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'shop' names domain, 'connect' and 'inquire' describe function plainly",16,59,0.000622,2026-09-13T08:44:23Z
496ec3e5eb500f877bea23d6cf2d4bb6,[owner]-portfolio,Site and portfolio,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'portfolio' plainly names the artefact/website type,16,50,0.000532,2026-09-13T08:44:24Z
53f0fceb190bfcd623dbe0be76e3bf6f,health-learn-id-ui,Health and fitness,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),"'health' and 'learn' name domain and function, 'ui' interface",16,55,0.000582,2026-09-13T08:44:24Z
fd3d5611b6bb6e8846cd1fd12dc59078,brabus-drive-adventure,Games and toys,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Drive' hints at driving purpose, but no plain function word",17,61,0.000644,2026-09-13T08:44:25Z
90b760d62982d820366958c4098bc2b8,superstack-studio-20acedc7,Creative and media,namestyle,claude-sonnet-5,3,Cannot tell,Superstack and studio are vague; hash fragment adds no purpose clue.,19,43,0.000468,2026-09-13T08:44:25Z
16c92e8f793405bf0da30e03acf4b6dc,smart-yatra,Creative and media,namestyle,claude-sonnet-5,3,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Yatra' means journey, metaphorical travel word; 'smart' adds tech hint only",13,72,0.000746,2026-09-13T08:44:25Z
1dff5ba59ce31fe4910031c410a18866,drilling-project,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'drilling-project' plainly names the domain (drilling) of the software.,12,55,0.000574,2026-09-13T08:44:26Z
4c2835b1124c5de0e98e1543bbfe2776,youtube-short-automation,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'Automation' plainly names function; 'youtube-short' names domain/artefact.,15,59,0.000620,2026-09-13T08:44:27Z
1036b5710ce767439e5efdbc47552c29,selimisme-4be0bdc2,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Unclear coined word with hash suffix, no discernible function word",19,39,0.000428,2026-09-13T08:44:27Z
b50d9cbb385672ae0fe52c8a5f565fbf,[owner].github.io,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Just a generic hosting domain, no descriptive words present",14,37,0.000398,2026-09-13T08:44:27Z
035a8279d635f4ebdd1e597fbf93fa98,prestigeautodetailing,Unclassified,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),'auto detailing' plainly names the service; 'prestige' is decorative.,16,57,0.000602,2026-09-13T08:44:28Z
90ab32358e40a88fbc93d9d447c6f7af,b2bdados,Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Fragment 'b2b' plus 'dados' unclear meaning, purpose not determinable",12,50,0.000524,2026-09-13T08:44:29Z
20037d6bf237f9aae0822e60701177d1,[owner],Unclassified,namestyle,claude-sonnet-5,3,Cannot tell,"Name is only a redacted owner placeholder, no descriptive content",11,40,0.000422,2026-09-13T08:44:29Z
3e4e0eccebe41f9f9a250f49eb16e1f2,conversion-doc-insights,Trackers and dashboards,namestyle,claude-sonnet-5,3,Descriptive (says what it does: 'habit-tracker'),Words 'doc' and 'insights' plainly name document analysis function.,16,55,0.000582,2026-09-13T08:44:29Z
